NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
130195000886,GA-650-1050,1301950,GA-650,09,12,Echols County High School,Echols County,Echols County,190 Ga Highway 94 E,Statenville,GA,31648,,(229)559-5413,42,Rural: Distant,No,No,Yes,Yes,229.00000,15.90000,14.4000000,207.00000,0.00000
130123004022,GA-631-0116,1301230,GA-631,KG,08,Eddie White Academy,Clayton County,Clayton County,11808 Panhandle Rd,Hampton,GA,30228,,(770)472-2850,41,Rural: Fringe,No,No,Yes,Yes,1398.00000,76.00000,18.4000000,1391.00000,0.00000
130387001432,GA-706-5058,1303870,GA-706,06,08,Eddy Middle School,Muscogee County,Muscogee County,2100 S Lumpkin Rd,Columbus,GA,31903,,(706)683-8782,12,City: Midsize,No,No,Yes,Yes,414.00000,27.30000,15.2000000,411.00000,0.00000
130123000485,GA-631-5052,1301230,GA-631,PK,05,Edmonds Elementary School,Clayton County,Clayton County,4495 Simpson Rd,Forest Park,GA,30297,,(404)362-3830,21,Suburb: Large,No,No,Yes,Yes,582.00000,38.00000,15.3000000,579.00000,0.00000
130174001531,GA-644-0297,1301740,GA-644,PK,05,Edward L. Bouie- Sr. Elementary School,DeKalb County,DeKalb County,5100 Rock Springs Rd,Lithonia,GA,30038,,(678)676-8202,21,Suburb: Large,No,No,Yes,Yes,702.00000,42.00000,16.7000000,376.00000,80.00000
130441001587,GA-722-0378,1304410,GA-722,06,08,Edwards Middle School,Rockdale County,Rockdale County,2633 Stanton Rd SE,Conyers,GA,30094,,(770)483-3255,21,Suburb: Large,No,No,Yes,Yes,828.00000,60.30000,13.7000000,584.00000,67.00000
130198000890,GA-651-0390,1301980,GA-651,09,12,Effingham County High School,Effingham County,Effingham County,1589 Ga Highway 119 S,Springfield,GA,31329,,(912)754-6404,41,Rural: Fringe,No,No,No,†,1890.00000,96.10000,19.7000000,584.00000,147.00000
130198000888,GA-651-0290,1301980,GA-651,06,08,Effingham County Middle School,Effingham County,Effingham County,1659 Ga Highway 119 S,Guyton,GA,31312,,(912)772-7001,41,Rural: Fringe,No,No,Yes,Yes,797.00000,57.50000,13.9000000,360.00000,59.00000
130498002283,GA-737-0299,1304980,GA-737,07,08,Eighth Street Middle School,Tift County,Tift County,700 8th St W,Tifton,GA,31794,,(229)387-2445,32,Town: Distant,No,No,Yes,Yes,1157.00000,77.60000,14.9000000,1096.00000,0.00000
130042004038,GA-611-6041,1300420,GA-611,–,–,Elam Alexander Academy at Burke,Bibb County,Bibb County,2051 2nd St,Macon,GA,31201,,(478)779-3930,12,City: Midsize,No,No,No,†,†,59.40000,†,†,†
130201004097,GA-652-0313,1302010,GA-652,02,04,Elbert County Elementary School,Elbert County,Elbert County,1150 Athens Tech Rd,Elberton,GA,30635,,(706)213-4600,41,Rural: Fringe,No,No,Yes,Yes,689.00000,41.40000,16.6000000,641.00000,0.00000
130201000894,GA-652-0176,1302010,GA-652,09,12,Elbert County High School,Elbert County,Elbert County,600 Abernathy Cir,Elberton,GA,30635,,(706)213-4100,32,Town: Distant,No,No,Yes,Yes,802.00000,51.30000,15.6000000,430.00000,67.00000
130201002871,GA-652-0104,1302010,GA-652,05,08,Elbert County Middle School,Elbert County,Elbert County,1108 Athens Tech Rd,Elberton,GA,30635,,(706)213-4200,41,Rural: Fringe,No,No,Yes,Yes,867.00000,57.50000,15.1000000,807.00000,0.00000
130201004100,GA-652-0213,1302010,GA-652,KG,01,Elbert County Primary School,Elbert County,Elbert County,1019 Falling Creek Dr,Elberton,GA,30635,,(706)213-4700,32,Town: Distant,No,No,Yes,Yes,523.00000,32.10000,16.3000000,487.00000,0.00000
130002603503,GA-891-1998,1300026,GA-891,08,09,Elbert Shaw Regional Youth Detention Center,Department of Juvenile Justice,Whitfield County,2735 Underwood Rd NE,Dalton,GA,30721,,(706)272-2309,13,City: Small,No,No,Yes,No,5.00000,–,†,–,–
130171000616,GA-643-1052,1301710,GA-643,PK,04,Elcan-King Elementary School,Decatur County,Decatur County,725 E Louise St,Bainbridge,GA,39819,,(229)248-2212,32,Town: Distant,No,No,Yes,Yes,486.00000,29.30000,16.6000000,480.00000,0.00000
130174001862,GA-644-0181,1301740,GA-644,PK,05,Eldridge L. Miller Elementary School,DeKalb County,DeKalb County,919 Martin Rd,Stone Mountain,GA,30088,,(678)676-3302,21,Suburb: Large,No,No,Yes,Yes,632.00000,39.50000,16.0000000,628.00000,0.00000
130123003896,GA-631-0114,1301230,GA-631,06,12,Elite Scholars Academy School,Clayton County,Clayton County,5968 Maddox Rd,Morrow,GA,30260,,(770)472-2823,21,Suburb: Large,No,No,Yes,Yes,597.00000,35.00000,17.1000000,594.00000,0.00000
130174003921,GA-644-0810,1301740,GA-644,10,12,Elizabeth Andrews High School,DeKalb County,DeKalb County,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083,,(678)676-2602,21,Suburb: Large,No,No,Yes,Yes,550.00000,51.00000,10.8000000,277.00000,14.00000
130228002492,GA-660-0302,1302280,GA-660,06,08,Elkins Pointe Middle School,Fulton County,Fulton County,11290 Elkins Rd,Roswell,GA,30076,,(470)254-2892,13,City: Small,No,No,Yes,Yes,1117.00000,85.80000,13.0000000,457.00000,32.00000
130234001054,GA-661-0212,1302340,GA-661,02,04,Ellijay Elementary School,Gilmer County,Gilmer County,32 McCutchen St,Ellijay,GA,30540,,(706)276-5020,32,Town: Distant,No,No,Yes,Yes,672.00000,44.40000,15.1000000,458.00000,51.00000
130234004093,GA-661-0113,1302340,GA-661,PK,01,Ellijay Primary School,Gilmer County,Gilmer County,196 McCutchen St,Ellijay,GA,30540,,(706)276-5010,41,Rural: Fringe,No,No,Yes,Yes,606.00000,41.30000,14.7000000,409.00000,36.00000
130102000402,GA-625-4054,1301020,GA-625,PK,08,Ellis Elementary School,Chatham County,Chatham County,220 E 49th St,Savannah,GA,31405,,(912)395-5470,12,City: Midsize,No,Yes,No,†,609.00000,45.00000,13.5000000,159.00000,38.00000
130444001596,GA-785-0105,1304440,GA-785,PK,06,Elm Street Elementary,Rome City,Floyd County,8 S Elm St SW,Rome,GA,30165,,(706)232-5313,13,City: Small,No,No,Yes,Yes,591.00000,38.30000,15.4000000,588.00000,0.00000
130150000762,GA-638-3052,1301500,GA-638,PK,05,Elm Street Elementary School,Coweta County,Coweta County,46 Elm St,Newnan,GA,30263,,(770)254-2865,21,Suburb: Large,No,No,Yes,Yes,489.00000,35.80000,13.7000000,206.00000,26.00000
130204000905,GA-653-2050,1302040,GA-653,06,12,Emanuel County Institute,Emanuel County,Emanuel County,P.O. Box 218,Twin City,GA,30471,,(478)763-2673,42,Rural: Distant,No,No,Yes,Yes,605.00000,42.00000,14.4000000,529.00000,0.00000
130033000179,GA-608-2052,1300330,GA-608,PK,05,Emerson Elementary School,Bartow County,Bartow County,220 Old Alabama Rd SE,Emerson,GA,30137,,(770)606-5848,41,Rural: Fringe,No,No,Yes,Yes,417.00000,35.30000,11.8000000,278.00000,31.00000
130231001044,GA-776-2050,1302310,GA-776,KG,05,Enota Multiple Intelligences Academy,Gainesville City,Hall County,1340 Enota Ave NE,Gainesville,GA,30501,,(770)532-7711,13,City: Small,No,No,Yes,Yes,673.00000,51.00000,13.2000000,394.00000,42.00000
130279001199,GA-674-2050,1302790,GA-674,PK,05,Ephesus Elementary School,Heard County,Heard County,24414 Georgia Highway 100,Roopville,GA,30170,,(770)854-4400,42,Rural: Distant,No,No,Yes,Yes,116.00000,9.60000,12.1000000,61.00000,10.00000
130102002152,GA-625-0192,1301020,GA-625,PK,08,Esther F. Garrison School of Visual and Performing Arts,Chatham County,Chatham County,649 W Jones St,Savannah,GA,31401,,(912)395-5975,12,City: Midsize,No,Yes,No,†,741.00000,55.20000,13.4000000,274.00000,69.00000
130000101856,GA-741-0597,1300001,GA-741,PK,05,Ethel W. Kight Elementary School,Troup County,Troup County,75 Gordon Rd,Lagrange,GA,30240,,(706)812-7943,32,Town: Distant,No,No,Yes,Yes,701.00000,45.60000,15.4000000,698.00000,0.00000
130384002221,GA-705-0198,1303840,GA-705,PK,06,Eton Elementary School,Murray County,Murray County,P.O. Box 302,Eton,GA,30724,,(706)695-3207,23,Suburb: Small,No,No,Yes,Yes,671.00000,36.60000,18.3000000,565.00000,0.00000
130111000425,GA-628-0176,1301110,GA-628,09,12,Etowah High School,Cherokee County,Cherokee County,6565 Putnam Ford Dr,Woodstock,GA,30189,,(770)721-3120,21,Suburb: Large,No,No,No,†,2407.00000,130.60000,18.4000000,462.00000,86.00000
130141001506,GA-636-0397,1301410,GA-636,PK,05,Euchee Creek Elementary School,Columbia County,Columbia County,795 Louisville Rd,Grovetown,GA,30813,,(706)556-4000,41,Rural: Fringe,No,No,Yes,Yes,580.00000,41.20000,14.1000000,227.00000,54.00000
130033002464,GA-608-0107,1300330,GA-608,PK,05,Euharlee Elementary School,Bartow County,Bartow County,1058 Euharlee Rd,Euharlee,GA,30145,,(770)606-5872,23,Suburb: Small,No,No,Yes,Yes,573.00000,43.20000,13.3000000,254.00000,49.00000
130141001996,GA-636-0186,1301410,GA-636,PK,05,Evans Elementary School,Columbia County,Columbia County,618 Gibbs Rd,Evans,GA,30809,,(706)863-1202,21,Suburb: Large,No,No,No,†,763.00000,46.70000,16.3000000,174.00000,54.00000
130141000603,GA-636-4050,1301410,GA-636,09,12,Evans High School,Columbia County,Columbia County,4550 Cox Rd,Evans,GA,30809,,(706)863-1198,21,Suburb: Large,No,No,No,†,1854.00000,102.00000,18.2000000,492.00000,138.00000
130141000601,GA-636-0107,1301410,GA-636,06,08,Evans Middle School,Columbia County,Columbia County,4785 Hereford Farm Rd,Evans,GA,30809,,(706)868-3689,21,Suburb: Large,No,No,No,†,983.00000,55.30000,17.8000000,282.00000,92.00000
130150000750,GA-638-1056,1301500,GA-638,06,08,Evans Middle School,Coweta County,Coweta County,41 Evans Dr,Newnan,GA,30263,,(770)254-2780,21,Suburb: Large,No,No,Yes,Yes,733.00000,49.00000,15.0000000,348.00000,60.00000
130174000650,GA-644-1056,1301740,GA-644,PK,05,Evansdale Elementary School,DeKalb County,DeKalb County,2914 Evans Woods Dr,Doraville,GA,30340,,(678)874-2702,21,Suburb: Large,No,Yes,Yes,Yes,575.00000,45.40000,12.7000000,306.00000,18.00000
130282004214,GA-675-0804,1302820,GA-675,06,12,EXCEL Academy,Henry County,Henry County,330 Tomlinson St,McDonough,GA,30253,,(770)957-4101,21,Suburb: Large,No,No,No,†,277.00000,28.00000,9.9000000,175.00000,11.00000
130012000045,GA-761-5566,1300120,GA-761,PK,05,F. L. Stanton Elementary School,Atlanta Public Schools,Fulton County,1625 Martin Luther King Jr Dr,Atlanta,GA,30314,,(404)802-7500,11,City: Large,No,No,Yes,Yes,277.00000,23.40000,11.8000000,274.00000,0.00000
130186002032,GA-648-0213,1301860,GA-648,PK,05,Factory Shoals Elementary School,Douglas County,Douglas County,2375 Mount Vernon Rd,Lithia Springs,GA,30122,,(770)651-3900,21,Suburb: Large,No,No,Yes,Yes,674.00000,49.60000,13.6000000,470.00000,68.00000
130186003557,GA-648-0108,1301860,GA-648,06,08,Factory Shoals Middle School,Douglas County,Douglas County,3301 Shoals School Rd,Douglasville,GA,30135,,(770)651-5800,41,Rural: Fringe,No,No,No,†,842.00000,48.30000,17.4000000,517.00000,95.00000
130012000110,GA-761-3059,1300120,GA-761,PK,05,Fain Elementary School,Atlanta Public Schools,Fulton County,101 Hemphill School Rd NW,Atlanta,GA,30331,,(404)802-8600,11,City: Large,No,No,Yes,Yes,512.00000,37.10000,13.8000000,509.00000,0.00000
130129000573,GA-633-3058,1301290,GA-633,PK,05,Fair Oaks Elementary School,Cobb County,Cobb County,407 Barber Rd SE,Marietta,GA,30060,,(678)594-8080,21,Suburb: Large,No,No,Yes,Yes,954.00000,77.00000,12.4000000,874.00000,43.00000
130231001046,GA-776-2550,1302310,GA-776,KG,05,Fair Street International Baccalaureate World School,Gainesville City,Hall County,695 Fair St,Gainesville,GA,30501,,(770)536-5295,13,City: Small,No,No,Yes,Yes,662.00000,44.50000,14.9000000,545.00000,40.00000
130174000642,GA-644-0375,1301740,GA-644,PK,05,Fairington Elementary School,DeKalb County,DeKalb County,5505 Philip Bradley Dr,Lithonia,GA,30038,,(678)676-8702,21,Suburb: Large,No,No,Yes,Yes,700.00000,40.20000,17.4000000,682.00000,0.00000
130243001071,GA-664-2050,1302430,GA-664,PK,05,Fairmount Elementary School,Gordon County,Gordon County,130 Peachtree St,Fairmount,GA,30139,,(706)337-5321,42,Rural: Distant,No,No,Yes,Yes,422.00000,25.50000,16.5000000,261.00000,54.00000
130186000851,GA-648-0180,1301860,GA-648,06,08,Fairplay Middle School,Douglas County,Douglas County,8311 Highway 166,Douglasville,GA,30135,,(770)651-5300,41,Rural: Fringe,No,No,No,†,498.00000,31.80000,15.7000000,119.00000,19.00000
130393001455,GA-707-0124,1303930,GA-707,PK,05,Fairview Elementary,Newton County,Newton County,3325 Fairview Rd,Covington,GA,30016,,(770)784-2959,21,Suburb: Large,No,No,Yes,Yes,493.00000,38.90000,12.7000000,367.00000,30.00000
130282001204,GA-675-1050,1302820,GA-675,PK,05,Fairview Elementary School,Henry County,Henry County,458 Fairview Rd,Stockbridge,GA,30281,,(770)474-8265,21,Suburb: Large,No,No,Yes,Yes,661.00000,41.50000,15.9000000,423.00000,65.00000
130258001150,GA-668-5050,1302580,GA-668,KG,05,Fairview Elementary School,Habersham County,Habersham County,2925 Cannon Bridge Rd,Demorest,GA,30535,,(706)778-2030,41,Rural: Fringe,No,No,No,†,438.00000,35.40000,12.4000000,197.00000,33.00000
130537001749,GA-746-2052,1305370,GA-746,PK,05,Fairyland Elementary School,Walker County,Walker County,1306 Lula Lake Rd,Lookout Mountain,GA,30750,,(706)820-1171,41,Rural: Fringe,No,No,No,†,237.00000,18.60000,12.7000000,44.00000,12.00000
130210000912,GA-655-0176,1302100,GA-655,09,12,Fannin County High School,Fannin County,Fannin County,360 Rebels Cir,Blue Ridge,GA,30513,,(706)632-2081,42,Rural: Distant,No,No,No,†,894.00000,59.60000,15.0000000,358.00000,110.00000
130210000067,GA-655-0193,1302100,GA-655,06,08,Fannin County Middle School,Fannin County,Fannin County,4560 Old Highway 76,Blue Ridge,GA,30513,,(706)632-6100,43,Rural: Remote,No,No,Yes,Yes,727.00000,53.50000,13.6000000,351.00000,77.00000
130213002168,GA-656-0398,1302130,GA-656,09,12,Fayette County High School,Fayette County,Fayette County,1 Tiger Trl,Fayetteville,GA,30214,,(770)460-3540,21,Suburb: Large,No,No,No,†,1359.00000,86.50000,15.7000000,433.00000,140.00000
130213002485,GA-656-0402,1302130,GA-656,PK,05,Fayetteville Elementary School,Fayette County,Fayette County,490 Hood Ave,Fayetteville,GA,30214,,(770)460-3560,21,Suburb: Large,No,No,Yes,Yes,478.00000,34.70000,13.8000000,202.00000,44.00000
130288001676,GA-676-0196,1302880,GA-676,06,08,Feagin Mill Middle School,Houston County,Houston County,1200 Feagin Mill Rd,Warner Robins,GA,31088,,(478)953-0430,13,City: Small,No,No,No,†,779.00000,52.70000,14.8000000,230.00000,41.00000
130228004002,GA-660-0114,1302280,GA-660,PK,05,Feldwood Elementary School,Fulton County,Fulton County,5790 Feldwood Rd,College Park,GA,30349,,(470)254-2001,21,Suburb: Large,No,No,Yes,Yes,810.00000,55.40000,14.6000000,807.00000,0.00000
130255003989,GA-667-1013,1302550,GA-667,PK,05,Ferguson Elementary School,Gwinnett County,Gwinnett County,1755 Centerview Dr,Duluth,GA,30096,,(678)245-5450,21,Suburb: Large,No,No,Yes,Yes,945.00000,68.00000,13.9000000,746.00000,85.00000
130174000664,GA-644-2056,1301740,GA-644,PK,05,Fernbank Elementary School,DeKalb County,DeKalb County,157 Heaton Park Dr NE,Atlanta,GA,30307,,(678)874-9302,21,Suburb: Large,No,No,No,†,583.00000,40.50000,14.4000000,71.00000,10.00000
130012000103,GA-761-3559,1300120,GA-761,PK,05,Fickett Elementary School,Atlanta Public Schools,Fulton County,3935 Rux Rd SW,Atlanta,GA,30331,,(404)802-7850,11,City: Large,No,No,Yes,Yes,552.00000,40.40000,13.7000000,549.00000,0.00000
130168000795,GA-773-0112,1301680,GA-773,04,05,Fifth Avenue Elementary,Decatur City,DeKalb County,758 Scott Boulevard,Decatur,GA,30030,,(404)370-4460,21,Suburb: Large,No,No,No,†,767.00000,47.60000,16.1000000,100.00000,18.00000
130012003468,GA-761-0105,1300120,GA-761,PK,05,Finch Elementary,Atlanta Public Schools,Fulton County,111 Avon Avenue. S.W.,Atlanta,GA,30310,,(404)802-4000,11,City: Large,No,No,Yes,Yes,551.00000,36.70000,15.0000000,548.00000,0.00000
130228000948,GA-660-0295,1302280,GA-660,PK,05,Findley Oaks Elementary School,Fulton County,Fulton County,5880 Findley Chase Dr,Duluth,GA,30097,,(470)254-3800,21,Suburb: Large,No,No,No,†,658.00000,43.00000,15.3000000,40.00000,4.00000
130036000931,GA-609-0291,1300360,GA-609,09,12,Fitzgerald High School,Ben Hill County,Ben Hill County,601 W Cypress St,Fitzgerald,GA,31750,,(229)409-5530,33,Town: Remote,No,No,Yes,Yes,829.00000,54.20000,15.3000000,817.00000,0.00000
130255001143,GA-667-0279,1302550,GA-667,06,08,Five Forks Middle School,Gwinnett County,Gwinnett County,3250 River Dr,Lawrenceville,GA,30044,,(770)972-1506,21,Suburb: Large,No,No,No,†,1059.00000,62.70000,16.9000000,372.00000,80.00000
130174003634,GA-644-0107,1301740,GA-644,PK,05,Flat Rock Elementary School,DeKalb County,DeKalb County,4603 Evans Mill Rd,Lithonia,GA,30038,,(678)875-3202,21,Suburb: Large,No,No,Yes,Yes,1073.00000,65.70000,16.3000000,864.00000,49.00000
130213002118,GA-656-0491,1302130,GA-656,06,08,Flat Rock Middle School,Fayette County,Fayette County,325 Jenkins Rd,Tyrone,GA,30290,,(770)969-2830,41,Rural: Fringe,No,No,Yes,No,725.00000,49.00000,14.8000000,269.00000,37.00000
130174000725,GA-644-3056,1301740,GA-644,PK,05,Flat Shoals Elementary School,DeKalb County,DeKalb County,3226 Flat Shoals Rd,Decatur,GA,30034,,(678)874-4602,21,Suburb: Large,No,No,Yes,Yes,617.00000,40.00000,15.4000000,591.00000,0.00000
130441001585,GA-722-2050,1304410,GA-722,PK,05,Flat Shoals Elementary School,Rockdale County,Rockdale County,1455 Flat Shoals Rd SE,Conyers,GA,30013,,(770)483-5136,21,Suburb: Large,No,No,Yes,Yes,739.00000,59.30000,12.5000000,509.00000,51.00000
130393001462,GA-707-0122,1303930,GA-707,PK,05,Flint Hill Elementary,Newton County,Newton County,1300 Airport Road,Oxford,GA,30054,,(770)787-1330,41,Rural: Fringe,No,No,Yes,Yes,1103.00000,82.80000,13.3000000,750.00000,53.00000
130282002918,GA-675-0503,1302820,GA-675,PK,05,Flippen Elementary School,Henry County,Henry County,425 Peach Dr,McDonough,GA,30253,,(770)954-3522,21,Suburb: Large,No,No,No,†,656.00000,44.10000,14.9000000,262.00000,40.00000
130261001160,GA-669-2052,1302610,GA-669,PK,05,Flowery Branch Elementary School,Hall County,Hall County,5544 Radford Rd,Flowery Branch,GA,30542,,(770)967-6621,41,Rural: Fringe,No,No,No,†,573.00000,35.40000,16.2000000,249.00000,51.00000
130261002571,GA-669-0202,1302610,GA-669,09,12,Flowery Branch High,Hall County,Hall County,6603 Spout Springs Road,Flowery Branch,GA,30542,,(770)967-8000,41,Rural: Fringe,No,No,No,†,1669.00000,99.90000,16.7000000,410.00000,86.00000
130402000522,GA-710-0194,1304020,GA-710,PK,05,Floyd L. Shelton Elementary School at Crossroad,Paulding County,Paulding County,1531 Cedarcrest Rd,Dallas,GA,30132,,(770)443-4244,21,Suburb: Large,No,No,No,†,1111.00000,72.00000,15.4000000,123.00000,65.00000
130129000553,GA-633-5058,1301290,GA-633,06,08,Floyd Middle School,Cobb County,Cobb County,4803 Floyd Rd SW,Mableton,GA,30126,,(770)819-2453,21,Suburb: Large,No,No,Yes,Yes,971.00000,56.50000,17.2000000,700.00000,59.00000
130099002241,GA-624-0199,1300990,GA-624,PK,03,Folkston Elementary School,Charlton County,Charlton County,34754 Okefenokee Dr,Folkston,GA,31537,,(912)496-2360,41,Rural: Fringe,No,No,Yes,Yes,552.00000,32.80000,16.8000000,401.00000,47.00000
130023504203,GA-7820613-0613,1300235,GA-7820613,09,12,Foothills Charter High School (Madison Campus),State Charter Schools- Foothills Charter High School (Madiso,Madison County,600 Madison St,Danielsville,GA,30633,,(706)795-2191,42,Rural: Distant,Yes,No,Yes,No,870.00000,–,†,0.00000,0.00000
130129002154,GA-633-0292,1301290,GA-633,PK,05,Ford Elementary School,Cobb County,Cobb County,1345 Mars Hill Rd NW,Acworth,GA,30101,,(678)594-8092,21,Suburb: Large,No,No,No,†,724.00000,52.00000,13.9000000,35.00000,15.00000
130123000474,GA-631-1054,1301230,GA-631,09,12,Forest Park High School,Clayton County,Clayton County,5452 Phillips Dr,Forest Park,GA,30297,,(404)362-3890,21,Suburb: Large,No,No,Yes,Yes,1952.00000,84.50000,23.1000000,1942.00000,0.00000
130123000466,GA-631-2054,1301230,GA-631,06,08,Forest Park Middle School,Clayton County,Clayton County,930 Finley Dr,Forest Park,GA,30297,,(404)362-3840,21,Suburb: Large,No,No,Yes,Yes,650.00000,40.50000,16.0000000,647.00000,0.00000
130387001404,GA-706-3060,1303870,GA-706,PK,05,Forrest Road Elementary School,Muscogee County,Muscogee County,6400 Forest Rd,Columbus,GA,31907,,(706)565-3062,12,City: Midsize,No,No,Yes,Yes,452.00000,25.60000,17.7000000,449.00000,0.00000
130222000956,GA-658-5050,1302220,GA-658,09,12,Forsyth Central High School,Forsyth County,Forsyth County,131 Almon C. Hill Drive,Cumming,GA,30040,,(770)887-8151,21,Suburb: Large,No,No,No,†,2166.00000,129.10000,16.8000000,552.00000,75.00000
130222003995,GA-658-0219,1302220,GA-658,06,12,Forsyth Virtual Academy,Forsyth County,Forsyth County,1130 Dahlonega Hwy,Cumming,GA,30040,,(678)965-4970,21,Suburb: Large,No,No,No,†,96.00000,3.50000,27.4000000,0.00000,0.00000
